OBJECTID	tract	SHAPE_Length	SHAPE_Area	Tract_1	Population
3815	6037221500	0.031788	0.000062	6037221500	5145
3816	6037222100	0.033553	0.000047	6037222100	3738
3817	6037231300	0.031825	0.000063	6037231300	4561
3818	6037232400	0.042311	0.000108	6037232400	6366
3819	6037235100	0.056746	0.000113	6037235100	4667
3820	6037235202	0.039528	0.000083	6037235202	4730
3821	6037236202	0.027328	0.000042	6037236202	6021
3822	6037237200	0.055565	0.000125	6037237200	6071
3823	6037237900	0.040831	0.000095	6037237900	3537
3824	6037238400	0.049665	0.000126	6037238400	4160
3825	6037262702	0.06306	0.000215	6037262702	3456
3826	6037267600	0.04651	0.000123	6037267600	2740
3827	6037269800	0.034736	0.000048	6037269800	3365
3828	6037269902	0.040832	0.000053	6037269902	7251
3829	6037270300	0.049651	0.000119	6037270300	3431
3830	6037271702	0.032648	0.000062	6037271702	4471
3831	6079010000	1.567845	0.081202	6079010000	6803
3832	6079010202	0.180357	0.001352	6079010202	4180
3833	6079010500	0.308238	0.00159	6079010500	8174
3834	6079010701	0.085932	0.00024	6079010701	4929
3835	6079010901	0.228311	0.0018	6079010901	5659
3836	6079011101	0.075366	0.000161	6079011101	3621
3837	6079011400	0.084344	0.000146	6079011400	23
3838	6079011501	0.071593	0.000143	6079011501	1701
3839	6079011700	0.334628	0.002527	6079011700	8525
3840	6079011901	0.121882	0.000575	6079011901	2851
3841	6079012501	0.202537	0.000869	6079012501	4110
3842	6079012800	0.1076	0.00029	6079012800	1434
3843	6073000100	0.056892	0.000147	6073000100	3024
3844	6073000300	0.043595	0.000086	6073000300	4446
3845	6073000500	0.051711	0.000108	6073000500	2756
3846	6073000800	0.031567	0.000062	6073000800	4218
3847	6073001100	0.037908	0.000084	6073001100	3103
3848	6073001500	0.037563	0.000077	6073001500	4010
3849	6073002001	0.072248	0.00024	6073002001	3328
3850	6073002201	0.023436	0.000033	6073002201	3820
3851	6073002302	0.029095	0.000048	6073002302	6709
3852	6073002602	0.035407	0.000075	6073002602	4649
3853	6073003301	0.05086	0.000148	6073003301	3362
3854	6073003601	0.044598	0.000086	6073003601	2803
3855	6073003901	0.037036	0.000057	6073003901	4098
3856	6073004100	0.046344	0.000105	6073004100	5586
3857	6073004600	0.026222	0.000037	6073004600	2281
3858	6073005300	0.036588	0.000083	6073005300	5518
3859	6073005500	0.024674	0.000038	6073005500	1139
3860	6073005700	0.022644	0.000028	6073005700	1668
3861	6073006100	0.044598	0.000083	6073006100	2411
3862	6073006400	0.067439	0.0002	6073006400	605
3863	6073006801	0.040203	0.000064	6073006801	2515
3864	6073007002	0.055772	0.000137	6073007002	2970
3865	6073007301	0.036907	0.00008	6073007301	5076
3866	6073007700	0.056637	0.000119	6073007700	7431
3867	6073007903	0.039838	0.000072	6073007903	4349
3868	6073008101	0.044611	0.000111	6073008101	4079
3869	6073008310	0.120987	0.000508	6073008310	5166
3870	6037600902	0.040325	0.000078	6037600902	7099
3871	6037601100	0.03211	0.000064	6037601100	6482
3872	6037601502	0.035235	0.000047	6037601502	3899
3873	6037602103	0.035225	0.000079	6037602103	7072
3874	6037602301	0.056376	0.000177	6037602301	6275
3875	6037602403	0.030573	0.000057	6037602403	5006
3876	6037602502	0.032454	0.000064	6037602502	8928
3877	6037602600	0.063523	0.000187	6037602600	8183
3878	6037603001	0.047571	0.000112	6037603001	6737
3879	6037603101	0.037479	0.000086	6037603101	4116
3880	6037603400	0.045489	0.00011	6037603400	4382
3881	6037603702	0.066724	0.000256	6037603702	4887
3882	6037604000	0.045718	0.000125	6037604000	9490
3883	6037620001	0.045147	0.000114	6037620001	3834
3884	6037620201	0.022482	0.000022	6037620201	1548
3885	6037620301	0.043725	0.000101	6037620301	4324
3886	6037620522	0.034246	0.000071	6037620522	4268
3887	6037620602	0.057872	0.000134	6037620602	5209
3888	6037620901	0.038742	0.000084	6037620901	2483
3889	6037621101	0.039957	0.000099	6037621101	6123
3890	6037621301	0.051294	0.000148	6037621301	6439
3891	6037650102	0.042696	0.000087	6037650102	2266
3892	6037650601	0.039231	0.000097	6037650601	7818
3893	6037650800	0.048219	0.000124	6037650800	5783
3894	6037651221	0.033831	0.000067	6037651221	3012
3895	6037651301	0.06874	0.000144	6037651301	4980
3896	6037651400	0.10044	0.000271	6037651400	8417
3897	6037670321	0.115943	0.000389	6037670321	3704
3898	6037670403	0.057062	0.000168	6037670403	2419
3899	6037670406	0.044112	0.000118	6037670406	1620
3900	6037701202	0.028033	0.00004	6037701202	3021
3901	6037701701	0.039831	0.000062	6037701701	3258
3902	6037702201	0.047148	0.000117	6037702201	4137
3903	6037702501	0.050529	0.000134	6037702501	4674
3904	6037800102	0.477645	0.005129	6037800102	6422
3905	6037800303	0.450407	0.005037	6037800303	7160
3906	6037800403	0.272276	0.001574	6037800403	6893
3907	6111000901	0.150651	0.000915	6111000901	2542
3908	6111001101	0.126329	0.0004	6111001101	4868
3909	6111001503	0.071452	0.000206	6111001503	5009
3910	6111002102	0.062877	0.000139	6111002102	1758
3911	6079010100	0.277762	0.003014	6079010100	8787
3912	6079010400	0.298181	0.002559	6079010400	6247
3913	6079010600	0.241355	0.001587	6079010600	5418
3914	6079010703	0.106494	0.000393	6079010703	3567
3915	6079010902	0.060127	0.000117	6079010902	3916
3916	6079011102	0.087612	0.000228	6079011102	5000
3917	6079011300	0.20152	0.001065	6079011300	6662
3918	6079011800	0.211748	0.001287	6079011800	6590
3919	6079012100	0.103828	0.000307	6079012100	6080
3920	6079012502	0.139817	0.000506	6079012502	5023
3921	6073000200	0.070695	0.000208	6073000200	5984
3922	6073000600	0.048444	0.000088	6073000600	2963
3923	6073001200	0.035472	0.000067	6073001200	5641
3924	6073012401	0.07755	0.000145	6073012401	3332
3925	6073013103	0.058313	0.000193	6073013103	2272
3926	6073017108	0.058245	0.000203	6073017108	4831
3927	6073017303	0.084471	0.000302	6073017303	2961
3928	6073017502	0.057651	0.000181	6073017502	3560
3929	6073017601	0.124925	0.000844	6073017601	3359
3930	6073017806	0.162607	0.001193	6073017806	897
3931	6073017809	0.068664	0.000153	6073017809	2210
3932	6073018100	0.076182	0.000256	6073018100	6397
3933	6073018400	0.051502	0.000127	6073018400	3612
3934	6073018511	0.067574	0.000169	6073018511	5184
3935	6073018514	0.086175	0.000403	6073018514	6830
3936	6073018517	0.059778	0.000184	6073018517	3903
3937	6073018519	0.05371	0.000149	6073018519	5547
3938	6073018607	0.07485	0.000322	6073018607	9733
3939	6073018609	0.050315	0.000123	6073018609	6392
3940	6073018801	0.245382	0.001215	6073018801	3180
3941	6073018904	0.08407	0.000277	6073018904	5715
3942	6073019406	0.062873	0.000192	6073019406	4370
3943	6073019904	0.102597	0.000408	6073019904	4738
3944	6059042106	0.078083	0.000247	6059042106	1508
3945	6059042109	0.110234	0.000578	6059042109	5026
3946	6059042311	0.166909	0.000456	6059042311	5753
3947	6059042319	0.088121	0.000339	6059042319	3482
3948	6059042323	0.100251	0.000356	6059042323	4717
3949	6059042327	0.087525	0.000279	6059042327	5090
3950	6059062604	0.444891	0.005777	6059062604	4151
3951	6059062634	0.091789	0.000305	6059062634	5578
3952	6059062900	0.038214	0.000046	6059062900	1800
3953	6059063604	0.041321	0.000109	6059063604	3983
3954	6059099215	0.048382	0.000123	6059099215	5459
3955	6059099231	0.05431	0.000185	6059099231	5693
3956	6059099239	0.061447	0.000196	6059099239	4013
3957	6059099305	0.048472	0.000135	6059099305	7440
3958	6059099310	0.036245	0.000081	6059099310	4492
3959	6059099402	0.063558	0.000248	6059099402	8726
3960	6059099416	0.031524	0.000061	6059099416	4592
3961	6059099502	0.296926	0.001855	6059099502	656
3962	6037218120	0.026224	0.000042	6037218120	4588
3963	6037218220	0.044048	0.000068	6037218220	4469
3964	6037218500	0.032738	0.000061	6037218500	3253
3965	6037219010	0.029265	0.000043	6037219010	2602
3966	6037219900	0.045188	0.000093	6037219900	5993
3967	6037221220	0.032791	0.000066	6037221220	3553
3968	6037221900	0.032753	0.000039	6037221900	5612
3969	6037222200	0.033444	0.000047	6037222200	3878
3970	6037231210	0.023124	0.000031	6037231210	3523
3971	6037231400	0.031102	0.000059	6037231400	4243
3972	6037232200	0.034559	0.000051	6037232200	3010
3973	6037232500	0.037462	0.000076	6037232500	4249
3974	6037234200	0.038405	0.000088	6037234200	2361
3975	6037234700	0.047245	0.000071	6037234700	3968
3976	6037235201	0.031912	0.000063	6037235201	2719
3977	6037236000	0.10393	0.000404	6037236000	4182
3978	6037236201	0.036193	0.000054	6037236201	6289
3979	6037237400	0.043403	0.000112	6037237400	7899
3980	6037238100	0.040811	0.000095	6037238100	4585
3981	6037262601	0.266281	0.001993	6037262601	3274
3982	6037262701	0.078376	0.000188	6037262701	3404
3983	6037267300	0.034403	0.000072	6037267300	5146
3984	6037267402	0.027267	0.000042	6037267402	4820
3985	6037267800	0.053579	0.0001	6037267800	2619
3986	6037269500	0.054391	0.000142	6037269500	3892
3987	6037269901	0.042946	0.000072	6037269901	7926
3988	6037271500	0.039293	0.000089	6037271500	2883
3989	6037271701	0.037403	0.000083	6037271701	5194
3990	6037272302	0.032032	0.000049	6037272302	4422
3991	6037273100	0.047601	0.000115	6037273100	3615
3992	6037273500	0.033323	0.000055	6037273500	3041
3993	6037274100	0.044297	0.00006	6037274100	2388
3994	6037275100	0.049323	0.000097	6037275100	5895
3995	6037276100	0.07971	0.000092	6037276100	4461
3996	6037276500	0.045191	0.000114	6037276500	3696
3997	6037277000	0.063862	0.00022	6037277000	5459
3998	6037277200	0.044762	0.000102	6037277200	3743
3999	6037292000	0.093579	0.000383	6037292000	6621
4000	6037293202	0.041192	0.000102	6037293202	6622
4001	6037293302	0.045313	0.000107	6037293302	4302
4002	6037293305	0.042255	0.000092	6037293305	4660
4003	6037294820	0.024878	0.000037	6037294820	3555
4004	6037296100	0.293553	0.000746	6037296100	1434
4005	6037296300	0.053131	0.000101	6037296300	4348
4006	6037296600	0.037329	0.000083	6037296600	5200
4007	6037297000	0.063739	0.000167	6037297000	5482
4008	6037297500	0.062402	0.000163	6037297500	3324
4009	6037574602	0.032213	0.000062	6037574602	1223
4010	6037574700	0.025553	0.000041	6037574700	422
4011	6037575802	0.02302	0.00003	6037575802	5433
4012	6037576100	0.05893	0.00008	6037576100	2669
4013	6037576300	0.03803	0.000084	6037576300	8912
4014	6037576402	0.023199	0.000031	6037576402	5575
4015	6037576700	0.036646	0.000075	6037576700	3851
4016	6037576901	0.027599	0.000043	6037576901	6379
4017	6037577000	0.069093	0.000184	6037577000	7054
4018	6037577300	0.040718	0.000085	6037577300	5497
4019	6037599100	1.932237	0.032703	6037599100	671
4020	6037600100	0.03693	0.000074	6037600100	6172
4021	6037600202	0.046032	0.000081	6037600202	6312
4022	6037600501	0.032163	0.000063	6037600501	2635
4023	6037600702	0.075313	0.000245	6037600702	2975
4024	6037600912	0.047197	0.000106	6037600912	5632
4025	6037601202	0.032355	0.000064	6037601202	4265
4026	6037601211	0.031177	0.000058	6037601211	2899
4027	6037601600	0.039084	0.000089	6037601600	4641
4028	6037602002	0.034072	0.000051	6037602002	3161
4029	6037602106	0.040561	0.000077	6037602106	5756
4030	6037602302	0.067279	0.000167	6037602302	2922
4031	6037602404	0.03464	0.000063	6037602404	5930
4032	6037602503	0.03212	0.000063	6037602503	8776
4033	6037602800	0.064032	0.000254	6037602800	8419
4034	6037603003	0.047825	0.00013	6037603003	8163
4035	6037603102	0.03393	0.000072	6037603102	3946
4036	6037603600	0.038097	0.000088	6037603600	3649
4037	6037604100	0.041	0.000099	6037604100	6717
4038	6037620002	0.04489	0.000109	6037620002	3341
4039	6037620302	0.051341	0.000122	6037620302	6022
4040	6037620521	0.032135	0.000064	6037620521	3975
4041	6037620701	0.047504	0.000099	6037620701	6193
4042	6037621201	0.05172	0.000162	6037621201	6175
4043	6083000103	0.37901	0.004217	6083000103	3084
4044	6083000400	0.071662	0.000201	6083000400	4854
4045	6083000700	0.296402	0.00221	6083000700	7018
4046	6083001203	0.054841	0.000174	6083001203	2666
4047	6083001701	0.679932	0.012001	6083001701	4739
4048	6083002805	1.377928	0.049647	6083002805	990
4049	6083002904	0.118811	0.000606	6083002904	8279
4050	6083002912	0.025057	0.000033	6083002912	5032
4051	6083003001	0.08219	0.000393	6083003001	5492
4052	6083003005	0.075957	0.000252	6083003005	5081
4053	6079010201	0.417359	0.004266	6079010201	4687
4054	6079010702	0.304014	0.001387	6079010702	5855
4055	6079011000	0.183821	0.0014	6079011000	8269
4056	6079011200	0.23243	0.001893	6079011200	7355
4057	6079011902	0.090488	0.000336	6079011902	7279
4058	6079012503	0.149473	0.000445	6079012503	4369
4059	6079012704	0.628277	0.011473	6079012704	7817
4060	6073000400	0.047147	0.000118	6073000400	3466
4061	6073000900	0.030075	0.000055	6073000900	5594
4062	6073001600	0.034371	0.000064	6073001600	6126
4063	6073001800	0.043974	0.000071	6073001800	6254
4064	6073002301	0.03221	0.000041	6073002301	2918
4065	6073002402	0.029729	0.000048	6073002402	5102
4066	6073002502	0.068653	0.000179	6073002502	5854
4067	6073002801	0.080999	0.000288	6073002801	3776
4068	6073003501	0.042734	0.000118	6073003501	4059
4069	6073003602	0.033188	0.000065	6073003602	3016
4070	6073004300	0.039665	0.000097	6073004300	3796
4071	6073019301	0.093275	0.000349	6073019301	6431
4072	6073019501	0.041371	0.000075	6073019501	3889
4073	6073019701	0.076557	0.000297	6073019701	5881
4074	6073020016	0.08907	0.00047	6073020016	7596
4075	6059042107	0.052056	0.000099	6059042107	4536
4076	6059042111	0.147765	0.000548	6059042111	5904
4077	6059042114	0.103501	0.000382	6059042114	3734
4078	6059042201	0.167249	0.000473	6059042201	5852
4079	6059042324	0.120848	0.000395	6059042324	4257
4080	6059042326	0.065065	0.0002	6059042326	4192
4081	6059042328	0.09581	0.000276	6059042328	2400
4082	6059042329	0.076773	0.000217	6059042329	4558
4083	6059042334	0.051217	0.000123	6059042334	5236
4084	6037603004	0.024986	0.000022	6037603004	1634
4085	6037603200	0.050676	0.000131	6037603200	2310
4086	6037603301	0.043201	0.000093	6037603301	4004
4087	6037603703	0.033794	0.000064	6037603703	2627
4088	6037603900	0.064545	0.000144	6037603900	7148
4089	6037609900	0.042746	0.000052	6037609900	1678
4090	6037620101	0.050169	0.000131	6037620101	5347
4091	6037620303	0.047159	0.000112	6037620303	4303
4092	6037620601	0.06128	0.000131	6037620601	4787
4093	6037621001	0.047213	0.00009	6037621001	4026
4094	6037621202	0.103325	0.000117	6037621202	3473
4095	6037621400	0.047725	0.000124	6037621400	4278
4096	6037650002	0.050823	0.000126	6037650002	7136
4097	6037650501	0.041154	0.000096	6037650501	3161
4098	6037650701	0.056711	0.000196	6037650701	2134
4099	6037650901	0.1083	0.000553	6037650901	5430
4100	6037651001	0.057195	0.000142	6037651001	5057
4101	6037651222	0.054847	0.000147	6037651222	5814
4102	6037670002	0.037773	0.000084	6037670002	3773
4103	6037670202	0.08877	0.000294	6037670202	2652
4104	6037670407	0.052266	0.000121	6037670407	5612
4105	6037670701	0.098797	0.000296	6037670701	6777
4106	6037701302	0.030127	0.000045	6037701302	4444
4107	6037701601	0.050027	0.00012	6037701601	3957
4108	6037701702	0.037211	0.000058	6037701702	2986
4109	6037702202	0.042676	0.000097	6037702202	3766
4110	6037702502	0.080427	0.000161	6037702502	4088
4111	6037702802	0.044949	0.000055	6037702802	2258
4112	6037703002	0.084926	0.000317	6037703002	6886
4113	6037800401	0.373285	0.003646	6037800401	3241
4114	6111001001	0.533843	0.005239	6111001001	2663
4115	6111001507	0.053329	0.000167	6111001507	3964
4116	6111002300	0.132582	0.000363	6111002300	6813
4117	6111003300	0.058306	0.000197	6111003300	7107
4118	6111003500	0.037023	0.000057	6111003500	1187
4119	6111003607	0.04524	0.000123	6111003607	5207
4120	6111004101	0.043905	0.000108	6111004101	6296
4121	6111004301	0.151463	0.000641	6111004301	3026
4122	6111004703	0.07073	0.000246	6111004703	8085
4123	6111004900	0.149786	0.001171	6111004900	6690
4124	6111005503	0.053967	0.000147	6111005503	4122
4125	6083000502	0.104562	0.000302	6083000502	5756
4126	6083000802	0.093797	0.000284	6083000802	6932
4127	6083001000	0.052441	0.000125	6083001000	6279
4128	6083001702	0.137679	0.000612	6083001702	3118
4129	6083001800	3.314406	0.297882	6083001800	1349
4130	6083002809	0.711401	0.020924	6083002809	4151
4131	6083002909	0.071525	0.000254	6083002909	5573
4132	6083002913	0.061477	0.00021	6083002913	3129
4133	6083003002	0.207074	0.001199	6083003002	3652
4134	6079010203	0.110254	0.000588	6079010203	8069
4135	6079010800	2.803304	0.09161	6079010800	2369
4136	6079011103	0.104141	0.000495	6079011103	2476
4137	6079012000	0.088176	0.000248	6079012000	7020
4138	6073010401	0.025867	0.000039	6073010401	2468
4139	6073010900	0.048884	0.000105	6073010900	1919
4140	6073011200	0.03613	0.000047	6073011200	1036
4141	6073012500	0.086147	0.000298	6073012500	8175
4142	6073017200	0.119962	0.000438	6073017200	4389
4143	6073017305	0.093497	0.000396	6073017305	2977
4144	6073017604	0.091629	0.000468	6073017604	5394
4145	6073017701	0.072531	0.000239	6073017701	5566
4146	6073017811	0.075621	0.000316	6073017811	5555
4147	6073017900	0.083061	0.000242	6073017900	7226
4148	6073018509	0.057054	0.000196	6073018509	5807
4149	6073018513	0.142134	0.000822	6073018513	7486
4150	6073018612	0.152649	0.000591	6073018612	3588
4151	6111001002	0.142607	0.000817	6111001002	7286
4152	6111001204	0.697643	0.011886	6111001204	2377
4153	6111002400	0.076597	0.000209	6111002400	2408
4154	6111002800	0.20181	0.001636	6111002800	6223
4155	6111003401	0.05716	0.000151	6111003401	5427
4156	6111004302	0.064128	0.000144	6111004302	6736
4157	6111004504	0.037507	0.000083	6111004504	5124
4158	6111004705	0.090721	0.000492	6111004705	8449
4159	6083000900	0.064979	0.000172	6083000900	3219
4160	6083001302	0.123814	0.000495	6083001302	7690
4161	6083001906	1.391356	0.027554	6083001906	6422
4162	6083002914	0.060899	0.00018	6083002914	3306
4163	6083003004	0.057877	0.000176	6083003004	4722
4164	6079011502	1.531747	0.030085	6079011502	11204
