OBJECTID	tract	SHAPE_Length	SHAPE_Area	density	Tract_1	Population
1360	6037620003	0.168676	0.000954	1047.814208	6037620003	1
1361	6037620702	0.050768	0.000129	49509192	6037620702	6387
1362	6037620800	0.063024	0.000241	30124938	6037620800	7271
1363	6037620902	0.032917	0.000056	50834828	6037620902	2879
1364	6037621321	0.040141	0.000067	54089540	6037621321	3646
1365	6037650300	0.061626	0.000181	35509404	6037650300	6439
1366	6073012600	0.140247	0.000326	15341652	6073012600	5013
1367	6073017106	0.313926	0.002964	1750241.5	6073017106	5188
1368	6073017107	0.066054	0.000186	15635879	6073017107	2915
1369	6073017401	0.087054	0.000328	16809674	6073017401	5520
1370	6073017603	0.057554	0.00016	15435190	6073017603	2477
1371	6073017801	0.090436	0.000436	14836412	6073017801	6483
1372	6073017805	0.150749	0.00048	5634930.5	6073017805	2710
1373	6073018200	0.054175	0.000151	51457128	6073018200	7818
1374	6073018507	0.10046	0.000452	16237721	6073018507	7351
1375	6073018510	0.084586	0.000188	15317772	6073018510	2889
1376	6073018516	0.070847	0.00021	19896638	6073018516	4196
1377	6073018611	0.240332	0.002362	2092595.875	6073018611	4944
1378	6073018903	0.123581	0.000684	6975035.5	6073018903	4771
1379	6073018905	0.090074	0.000273	23472776	6073018905	6425
1380	6073019404	0.051029	0.000112	31251264	6073019404	3516
1381	6073019405	0.047495	0.000104	36913568	6073019405	3860
1382	6073019503	0.069031	0.00017	26901362	6073019503	4593
1383	6073019807	0.116756	0.000477	19644754	6073019807	9386
1384	6073020013	0.14437	0.001018	4503428.5	6073020013	4586
1385	6065043215	0.46652	0.006192	466512.0313	6065043215	2889
1386	6059032023	0.587556	0.010838	252343.6719	6059032023	2735
1387	6059042103	0.101197	0.000337	22284224	6059042103	7530
1388	6059042305	0.106139	0.000244	15450457	6059042305	3782
1389	6059042310	0.092632	0.00027	32098650	6059042310	8680
1390	6059042315	0.12476	0.000583	10171559	6059042315	5933
1391	6059001202	0.047795	0.000085	39205892	6059001202	3367
1392	6059001301	0.056333	0.000188	32737046	6059001301	6183
1393	6059001303	0.048077	0.000112	51193956	6059001303	5750
1394	6059001304	0.067747	0.000119	33027794	6059001304	3945
1395	6059001401	0.062222	0.000164	34125268	6059001401	5604
1396	6059001402	0.045296	0.000125	41330484	6059001402	5195
1397	6037199700	0.041664	0.000093	35165164	6037199700	3298
1398	6037199800	0.03254	0.000061	92998128	6037199800	5697
1399	6037199900	0.031179	0.000041	61461656	6037199900	2573
1400	6037201110	0.046134	0.000085	20861570	6037201110	1787
1401	6037201120	0.042717	0.000092	56555432	6037201120	5238
1402	6037201200	0.032585	0.000045	58891116	6037201200	2655
1403	6037201301	0.059788	0.00009	40653168	6037201301	3678
1404	6037201302	0.044406	0.000089	40585288	6037201302	3642
1405	6037201401	0.047028	0.000126	37385744	6037201401	4738
1406	6037201402	0.055942	0.000187	23967222	6037201402	4484
1407	6037201501	0.042631	0.000083	68960712	6037201501	5744
1408	6037201503	0.028026	0.000041	81427064	6037201503	3403
1409	6037201504	0.029249	0.000037	65247844	6037201504	2422
1410	6037201600	0.063491	0.000156	32308508	6037201600	5062
1411	6037201700	0.064785	0.000164	26981692	6037201700	4438
1412	6037203100	0.033867	0.000061	79668040	6037203100	4893
1413	6037203200	0.031791	0.000052	94563232	6037203200	4961
1414	6037203300	0.043192	0.00011	11702829	6037203300	1295
1415	6037203500	0.042889	0.000097	40821544	6037203500	3993
1416	6037203600	0.033913	0.000073	89473184	6037203600	6554
1417	6037203710	0.023549	0.000027	125160824	6037203710	3473
1418	6037203720	0.024094	0.00003	142871232	6037203720	4344
1419	6037203800	0.027906	0.000047	103963368	6037203800	4898
1420	6037203900	0.034934	0.000043	70719144	6037203900	3076
1421	6037204110	0.031506	0.00006	51752908	6037204110	3117
1422	6037204120	0.021796	0.000026	103456200	6037204120	2769
1423	6037204200	0.023597	0.000029	110246544	6037204200	3280
1424	6037204300	0.033221	0.000063	78805064	6037204300	4995
1425	6037204410	0.022348	0.000028	87521968	6037204410	2490
1426	6037204420	0.023035	0.00003	124214176	6037204420	3764
1427	6037204600	0.0353	0.000055	73101952	6037204600	4083
1428	6065043210	0.119369	0.00086	5244912	6065043210	4514
1429	6065043211	0.064691	0.00023	24093694	6065043211	5556
1430	6065043212	0.138281	0.00063	8960672	6065043212	5651
1431	6065043214	0.958604	0.015356	1208905.125	6065043214	18565
1432	6065043216	0.106432	0.000487	13316138	6065043216	6487
1433	6037400302	0.054887	0.000129	22164904	6037400302	2877
1434	6037400303	0.146291	0.000767	5081941	6037400303	3898
1435	6037400304	0.099948	0.000306	23114730	6037400304	7088
1436	6037400401	0.109695	0.000708	6569472	6037400401	4656
1437	6037400402	0.115843	0.00041	8980777	6037400402	3690
1438	6037400500	0.135103	0.000756	3041091.5	6037400500	2300
1439	6037400602	0.066284	0.00015	31873594	6037400602	4799
1440	6037400603	0.189185	0.000876	4945194	6037400603	4336
1441	6037400604	0.140388	0.000469	5703682	6037400604	2677
1442	6037400800	0.06299	0.000258	13292946	6037400800	3441
1443	6037400900	0.061189	0.00019	19880188	6037400900	3785
1444	6037401001	0.047807	0.000139	22163172	6037401001	3086
1445	6037401002	0.04813	0.000145	25999820	6037401002	3770
1446	6037401101	0.073692	0.000285	18483980	6037401101	5269
1447	6037401102	0.048146	0.000125	24453632	6037401102	3065
1448	6037401201	0.074034	0.00025	13261978	6037401201	3324
1449	6037401202	0.079584	0.000305	14485710	6037401202	4420
1450	6037401203	0.057998	0.000187	28574810	6037401203	5349
1451	6037401302	0.21831	0.001692	5135729.5	6037401302	8694
1452	6037401311	0.091945	0.000427	15798435	6037401311	6757
1453	6037401312	0.070354	0.000272	20360846	6037401312	5540
1454	6037401500	0.121245	0.000367	14584498	6037401500	5357
1455	6037401601	0.09233	0.000249	19573604	6037401601	4885
1456	6037401602	0.057548	0.000199	27276864	6037401602	5452
1457	6037401603	0.056682	0.000188	15964728	6037401603	3013
1458	6037401701	0.055402	0.000193	20744400	6037401701	4013
1459	6037401703	0.045552	0.000114	32147636	6037401703	3685
1460	6037401704	0.060314	0.00018	28932162	6037401704	5209
1461	6037401800	0.110478	0.000585	12317566	6037401800	7208
1462	6037401901	0.055947	0.00017	24364082	6037401901	4151
1463	6037401902	0.076593	0.000259	22846634	6037401902	5938
1464	6037402000	0.078464	0.000301	23044184	6037402000	6957
1465	6037402101	0.052634	0.000116	40868608	6037402101	4773
1466	6037402102	0.06139	0.000223	21334728	6037402102	4775
1467	6037402200	0.124074	0.00055	13732636	6037402200	7564
1468	6037432000	0.078463	0.00022	33417110	6037432000	7370
1469	6037432101	0.044202	0.000115	34946820	6037432101	4035
1470	6037432102	0.056949	0.00018	29791906	6037432102	5382
1471	6037432201	0.046531	0.000115	35522824	6037432201	4105
1472	6037432202	0.062237	0.000137	30004514	6037432202	4112
1473	6037432300	0.06287	0.000195	20256746	6037432300	3952
1474	6037432401	0.057652	0.000102	35797244	6037432401	3654
1475	6037432402	0.057672	0.000145	43731460	6037432402	6368
1476	6037432500	0.074035	0.000274	27634192	6037432500	7578
1477	6037432601	0.051601	0.000138	46820440	6037432601	6506
1478	6037432602	0.043809	0.000102	44667472	6037432602	4561
1479	6037432700	0.071064	0.000182	29061942	6037432700	5301
1480	6037432801	0.040783	0.000076	27815522	6037432801	2129
1481	6037432802	0.031621	0.000053	120499160	6037432802	6487
1482	6037432901	0.043091	0.000108	40012444	6037432901	4347
1483	6037432902	0.044434	0.000109	29434900	6037432902	3233
1484	6037433100	0.072416	0.000219	34945520	6037433100	7655
1485	6037433200	0.068941	0.00017	36875524	6037433200	6287
1486	6037433301	0.054881	0.000124	80024984	6037433301	9992
1487	6037433302	0.054136	0.000091	15456256	6037433302	1409
1488	6037433303	0.039741	0.000085	87084800	6037433303	7447
1489	6037433401	0.030742	0.000049	73458896	6037433401	3600
1490	6037433402	0.031072	0.000056	86262040	6037433402	4882
1491	6037433403	0.035073	0.000067	75635824	6037433403	5130
1492	6037433501	0.044233	0.00012	18020952	6037433501	2174
1493	6037433502	0.056946	0.000165	50144380	6037433502	8279
1494	6037433601	0.042695	0.000107	45678640	6037433601	4931
1495	6037433602	0.045903	0.000087	31966984	6037433602	2804
1496	6037433700	0.081477	0.000298	11177007	6037433700	3332
1497	6037433801	0.049411	0.000152	41167372	6037433801	6263
1498	6037433802	0.135169	0.000675	4241952.5	6037433802	2865
1499	6037433901	0.034172	0.00007	81994832	6037433901	5779
1500	6037433902	0.035508	0.000071	55497456	6037433902	3980
1501	6037434001	0.050175	0.000112	42046576	6037434001	4727
1502	6037434002	0.064473	0.000167	45240152	6037434002	7561
1503	6073013306	0.053754	0.000127	35257712	6073013306	4512
1504	6073013908	0.046173	0.000108	30117850	6073013908	3275
1505	6073013909	0.04593	0.000106	40463696	6073013909	4315
1506	6073014001	0.065206	0.000177	26024606	6073014001	4632
1507	6073014002	0.062566	0.000196	21539982	6073014002	4234
1508	6073014101	0.064861	0.000128	26838386	6073014101	3438
1509	6073014102	0.076474	0.000122	31582682	6073014102	3854
1510	6073014200	0.064964	0.000213	27776316	6073014200	5936
1511	6073014300	0.063548	0.000115	30460734	6073014300	3518
1512	6073014400	0.108036	0.000155	23721724	6073014400	3686
1513	6073014500	0.054379	0.000114	30297128	6073014500	3484
1514	6073014601	0.074722	0.000145	30814806	6073014601	4478
1515	6073014602	0.077387	0.000269	14660221	6073014602	3947
1516	6073014700	0.069281	0.000243	30177446	6073014700	7360
1517	6073014801	0.080838	0.000204	33211046	6073014801	6776
1518	6073014803	0.065599	0.000189	24965186	6073014803	4732
1519	6073014804	0.069998	0.000116	38361716	6073014804	4483
1520	6073014900	0.071647	0.000325	23026418	6073014900	7497
1521	6073015000	0.081261	0.000308	17946302	6073015000	5541
1522	6073015100	0.080765	0.000214	21478936	6073015100	4600
1523	6073015200	0.100745	0.000415	9064149	6073015200	3769
1524	6073015301	0.031869	0.000062	50494732	6073015301	3164
1525	6073015302	0.087012	0.000332	11889214	6073015302	3949
1526	6073015403	0.077518	0.000298	8396127	6073015403	2509
1527	6073015404	0.082088	0.000347	21114328	6073015404	7337
1528	6073015405	0.091142	0.000455	11206874	6073015405	5108
1529	6073015406	0.112191	0.000582	3750880.25	6073015406	2186
1530	6073015501	0.329922	0.003175	1552112	6073015501	4928
1531	6073015502	0.268684	0.002	1348578.375	6073015502	2698
1532	6073015601	0.055803	0.000156	36718184	6073015601	5734
1533	6073015602	0.099886	0.000415	6155690.5	6073015602	2560
1534	6073015701	0.048257	0.000093	58688140	6073015701	5500
1535	6073015703	0.032395	0.000065	96661920	6073015703	6335
1536	6073015704	0.04391	0.000091	42267776	6073015704	3851
1537	6073015801	0.040339	0.000059	54300084	6073015801	3239
1538	6073016902	0.580365	0.01161	178025.1719	6073016902	2067
1539	6073017006	0.070877	0.000242	11804630	6073017006	2858
1540	6073017007	0.152367	0.001162	8148294.5	6073017007	9469
1541	6073017009	0.077886	0.000341	12084976	6073017009	4126
1542	6073017010	0.190619	0.001491	2185756.25	6073017010	3261
1543	6073017014	0.073086	0.000191	13029132	6073017014	2493
1544	6073017015	0.096667	0.000454	14530097	6073017015	6600
1545	6073017018	0.089174	0.000183	22774416	6073017018	4187
1546	6073017019	0.158888	0.000577	10413541	6073017019	6014
1547	6073017020	0.257729	0.002861	1190694.125	6073017020	3407
1548	6073017021	0.261944	0.003101	1019180.313	6073017021	3161
1549	6073017022	0.097437	0.000427	11325695	6073017022	4839
1550	6073017026	0.089951	0.000445	20301272	6073017026	9047
1551	6073017029	0.314428	0.00253	1352487.75	6073017029	3422
1552	6073017030	0.333955	0.003393	2201236.5	6073017030	7469
1553	6073017031	0.044942	0.000102	39172160	6073017031	4020
1554	6073017032	0.136403	0.000969	5615749.5	6073017032	5444
1555	6073017033	0.122188	0.000889	5651501	6073017033	5026
1556	6073017034	0.079455	0.00026	19179960	6073017034	4989
1557	6073017035	0.071029	0.000224	14501128	6073017035	3251
1558	6073017036	0.045033	0.000095	35951496	6073017036	3445
1559	6073017037	0.073037	0.000301	20428952	6073017037	6162
1560	6073017038	0.100529	0.000457	20181628	6073017038	9242
1561	6073017039	0.134504	0.000449	12293187	6073017039	5524
1562	6073017040	0.080509	0.000303	15299510	6073017040	4636
1563	6073017041	0.080325	0.000285	21718974	6073017041	6203
1564	6073017042	0.129039	0.00055	10531232	6073017042	5794
1565	6073017043	0.076638	0.000288	11255779	6073017043	3246
1566	6073017044	0.084983	0.000231	22426478	6073017044	5193
1567	6073017045	0.072451	0.000187	15174316	6073017045	2838
1568	6073017046	0.087857	0.000364	8647347	6073017046	3155
1569	6073017047	0.071601	0.000204	20039890	6073017047	4105
1570	6073017048	0.077828	0.000361	16850314	6073017048	6098
1571	6073017049	0.149797	0.001035	2629924	6073017049	2722
1572	6073017050	0.151735	0.000495	5627104	6073017050	2788
1573	6073019001	1.05316	0.016488	317498.5	6073019001	5235
1574	6073019702	0.095735	0.000392	12356023	6073019702	4854
1575	6073019803	0.091	0.000368	10307045	6073019803	3797
1576	6073020014	0.124777	0.000566	10158030	6073020014	5753
1577	6059042108	0.062284	0.00011	53811124	6059042108	5934
1578	6059042112	0.134419	0.000611	6154121	6059042112	3762
1579	6059042206	0.05491	0.000128	23506650	6059042206	3024
1580	6059042313	0.122802	0.000233	30962314	6059042313	7223
1581	6059042325	0.193678	0.000598	6044830	6059042325	3615
1582	6059042330	0.055186	0.000141	44995264	6059042330	6388
1583	6059042333	0.089703	0.000418	10658920	6059042333	4466
1584	6059042336	0.067933	0.000197	23109572	6059042336	4561
1585	6059042337	0.093189	0.000247	15476091	6059042337	3835
1586	6059062619	0.089891	0.000219	18266026	6059062619	4007
1587	6059062625	0.049283	0.000143	33173502	6059062625	4763
1588	6059062637	0.051343	0.000158	17642656	6059062637	2793
1589	6059062702	0.054946	0.00015	31140128	6059062702	4684
1590	6059063004	0.129577	0.000478	11703654	6059063004	5602
1591	6059063006	0.034528	0.000052	58976976	6059063006	3120
1592	6059063500	0.104948	0.000171	36150704	6059063500	6191
1593	6059099235	0.046164	0.000123	38087744	6059099235	4686
1594	6059099244	0.046702	0.000127	30230146	6059099244	3846
1595	6065043217	0.110187	0.000319	8157475	6065043217	2609
1596	6065043218	0.134615	0.000473	12472889	6065043218	5902
1597	6065043219	0.137313	0.000612	11607545	6065043219	7115
1598	6065043220	0.064179	0.000171	24285444	6065043220	4161
1599	6065043221	0.189755	0.001109	13125465	6065043221	14568
1600	6065043222	0.128722	0.000851	4390801	6065043222	3739
1601	6065043223	0.228424	0.001492	3866286.5	6065043223	5769
1602	6065043224	0.508514	0.014166	405601.8438	6065043224	5746
1603	6059021912	0.220554	0.001906	1762123	6059021912	3360
1604	6059021913	0.091903	0.000279	30354764	6059021913	8482
1605	6059021914	0.060288	0.000167	25256336	6059021914	4226
1606	6059021917	0.097812	0.000451	7451918.5	6059021917	3366
1607	6059021918	0.075353	0.000247	20198028	6059021918	5009
1608	6059032002	0.070676	0.000213	28811600	6059032002	6157
1609	6059032003	0.072496	0.000216	22976688	6059032003	4979
1610	6059032012	0.064689	0.000215	17184816	6059032012	3695
1611	6059032013	0.066914	0.000232	15165036	6059032013	3528
1612	6059032014	0.059512	0.000166	36898496	6059032014	6138
1613	6059032015	0.067277	0.000236	28497550	6059032015	6730
1614	6059032020	0.07936	0.000267	22441738	6059032020	6009
1615	6059032022	0.096739	0.000454	13846625	6059032022	6291
1616	6059032027	0.068688	0.000172	36749984	6059032027	6324
1617	6059032028	0.067487	0.00021	15024096	6059032028	3166
1618	6059032029	0.086928	0.000124	37184776	6059032029	4646
1619	6059032030	0.086085	0.000202	18864000	6059032030	3827
1620	6059032031	0.055778	0.000168	22395898	6059032031	3769
1621	6059076208	0.0582	0.000205	23206030	6059076208	4773
1622	6059086301	0.056325	0.000181	38284332	6059086301	6930
1623	6059086303	0.128334	0.000647	7020833.5	6059086303	4546
1624	6059086304	0.061461	0.000132	34274328	6059086304	4532
1625	6059086305	0.05874	0.000138	26932448	6059086305	3730
1626	6059086306	0.076482	0.00019	18694222	6059086306	3570
1627	6059086803	0.066533	0.000187	38760668	6059086803	7284
1628	6059086901	0.046694	0.000127	70659920	6059086901	8978
1629	6059086902	0.047001	0.000128	38152256	6059086902	4921
1630	6059086903	0.046827	0.000127	47020136	6059086903	6014
1631	6059087001	0.04664	0.000126	42571968	6059087001	5403
1632	6059087002	0.046149	0.000123	54458384	6059087002	6714
1633	6059087101	0.046854	0.000127	31932744	6059087101	4087
1634	6059087103	0.064131	0.000191	39803252	6059087103	7631
1635	6059087105	0.053334	0.000165	27295292	6059087105	4507
1636	6059087106	0.053777	0.000088	56703000	6059087106	4990
1637	6059087200	0.064349	0.000209	35228988	6059087200	7371
1638	6059087300	0.053115	0.000158	63253460	6059087300	10041
1639	6059087401	0.053281	0.000101	30186966	6059087401	3058
1640	6059087403	0.039452	0.000065	57322948	6059087403	3735
1641	6037124600	0.052262	0.00015	28308488	6037124600	4270
1642	6037125400	0.042789	0.000102	72834736	6037125400	7495
1643	6037125500	0.038863	0.000095	62376812	6037125500	5948
1644	6037125600	0.044661	0.000099	23816234	6037125600	2379
1645	6037128702	0.052616	0.000162	32764372	6037128702	5330
1646	6037137401	0.075104	0.000234	18321680	6037137401	4299
